0.3330287230635239,Percent of Students with High Needs
0.12918170633481038,Percent of Students with Disabilities
0.11519173778980103,Percent of Students who are Economically Disadvantaged
0.10346243093472153,Total Number of Students Enrolled
0.08023691704394269,Average Class Size
0.04388779275694076,Percent of students who are Male
0.01214738040443022,"Percent of Multi-Racial, Non-Hispanic Students"
0.010477121780535286,Number of Students Enrolled in Grade 8
0.009898215562552886,Percent of Students who are Asian
