0.25346890669304556,Percent of Students with High Needs
0.24120488142510857,Average Class Size
0.09848306056392626,Percent of Students who are Economically Disadvantaged
0.03753213081681751,Percent of students who are Male
0.03721620245983354,Percent of Students with Disabilities
0.03443832694158733,School Code
0.02294599462049452,Percent of Students who are Hispanic
