0.36235359783991794,Percent of Students with High Needs
0.35064844550883,Percent of Students who are Economically Disadvantaged
0.045701831399279004,Average Class Size
0.034688595987936444,Percent of students who are Male
0.024379289997568804,School Code
0.01295292079487428,Percent of Students who are Hispanic
0.009809027787480561,Number of Students Enrolled in Grade 11
0.008673455640761848,Percent of Students with Disabilities
0.006174520856984457,Number of Students Enrolled in Grade 9
