0.4949483802205505,Percent of Students who are Economically Disadvantaged
0.02420902049298484,Number of Students Enrolled in Grade 6
0.020811395691085696,Percent of Males over 16 that are Married
0.019424197781083785,Percent of Population Aged between 35 and 44 years
0.016723973485634158,Percent of students who are Male
0.015490803374970268,School Code
0.013616947913032662,Percent of Students with High Needs
0.013120756824825563,Percent of Students with Disabilities
0.011977695286164304,Percent of Males over 16 that are Divorced
